Abbas_X	Abbasid_N
peptide_N	tetracopeptide_N
peptide_N	tetrapeptide_N
peptide_N	thiopeptide_N
peptide_N	tridecapeptide_N
peptide_N	tripeptide_N
peptide_N	undecapeptide_N
percentage_N	percentagewise_X
percentage_N	subpercentage_A
percussive_A	nonpercussive_A
percussive_A	percussively_D
percussive_A	percussiveness_N
percussive_A	ultrapercussive_A
percussive_A	unpercussive_A
perfect_A	imperfect_A
perfect_A	perfection_N
perfect_A	perfective_A
perfecta_N	superfecta_N
perfecta_N	trifecta_N
performing_V	overperforming_V
performing_V	underperforming_V
pericardial_A	intrapericardial_A
pericardial_A	pericardially_D
pericardial_A	pleuropericardial_A
pericardial_A	prepericardial_A
pericardial_A	subpericardial_A
pericardium_N	chylopericardium_N
pericardium_N	haemopericardium_N
pericardium_N	hemopericardium_N
pericardium_N	hydropericardium_N
pericardium_N	hyperpericardium_N
pericardium_N	pneumopericardium_N
perineural_A	subperineural_A
period_A	pseudoperiodic_A
periosteal_A	extraperiosteal_A
periosteal_A	mucoperiosteal_A
periosteal_A	osteoperiosteal_A
periosteal_A	periosteally_D
periosteal_A	subperiosteal_A
periosteal_A	supraperiosteal_A
periosteum_N	mucoperiosteum_N
periosteum_N	periosteal_A
periosteum_N	periosteophyte_N
periosteum_N	periostitis_N
periosteum_N	periostracum_N
peristalsis_N	antiperistalsis_N
peristalsis_N	aperistalsis_N
peristalsis_N	dysperistalsis_N
peristalsis_N	hyperperistalsis_N
peristalsis_N	hypoperistalsis_N
peristalsis_N	normoperistalsis_N
peristalsis_N	peristaltic_A
peristalsis_N	retroperistalsis_N
peristaltic_A	antiperistaltic_A
peristaltic_A	hypoperistaltic_A
peristaltic_A	isoperistaltic_A
peristaltic_A	nonperistaltic_A
peristaltic_A	normoperistaltic_A
peristaltic_A	peristaltically_D
peristaltic_A	retroperistaltic_A
peristome_N	peristomate_X
peritoneum_N	hydroperitoneum_N
peritoneum_N	peritoneal_A
peritoneum_N	peritoneally_D
peritoneum_N	peritonitis_N
peritoneum_N	pleuroperitoneum_N
peritoneum_N	pneumoperitoneum_N
peritoneum_N	retroperitoneum_N
pern_N	perne_V
pern_N	perning_X
perpendicular_A	perpendicularity_N
perpendicular_A	perpendicularly_D
perpendicular_A	perpendicularness_N
perpendicular_A	quasiperpendicular_A
person_N	persona_N
person_N	personable_A
person_N	personal_A
person_N	personate_V
person_N	personification_N
person_N	personify_V
person_N	personlike_A
person_N	personly_A
person_N	personnel_N
personality_N	multipersonality_A
personality_N	nonpersonality_A
personality_N	personalityless_A
personality_N	personalitylike_A
personality_N	personalitywise_D
personality_N	subpersonality_N
personality_N	tripersonality_N
pet_N	petting_V
petal_N	anisopetalous_A
petal_N	antepetalous_A
petal_N	apetalous_A
petal_N	apetaly_N
petal_N	axipetal_A
petal_N	axopetal_A
petal_N	basipetal_A
petal_N	bipetal_A
petal_N	bipetalous_A
petal_N	catapetalous_A
petal_N	choripetalous_A
petal_N	depetal_V
petal_N	dipetalous_A
petal_N	empetalled_A
petal_N	fanpetal_N
petal_N	gamopetalous_A
petal_N	hexapetalous_A
petal_N	macropetalous_A
petal_N	monopetalous_A
petal_N	multipetalled_A
petal_N	octopetalous_A
petal_N	oligopetalous_A
petal_N	oppositipetalous_A
petal_N	parapetalous_A
petal_N	pentapetalous_A
petal_N	peripetalous_A
petal_N	petaliferous_A
petal_N	petaliform_A
petal_N	petaline_A
petal_N	petalled_A
petal_N	petalless_A
petal_N	petallike_A
petal_N	petaloid_A
petal_N	petalomania_N
petal_N	petalous_A
petal_N	petalsome_A
petal_N	planipetalous_A
petal_N	polypetalous_A
petal_N	stenopetalous_A
petal_N	tetrapetalous_A
petal_N	tripetaloid_A
petal_N	tripetalous_A
petal_N	unpetalled_A
phagocytosis_N	autophagocytosis_N
phagocytosis_N	elastophagocytosis_N
phagocytosis_N	endophagocytosis_N
phagocytosis_N	erythrophagocytosis_N
phagocytosis_N	hemophagocytosis_N
phagocytosis_N	opsonophagocytosis_N
phagocytosis_N	phagocytize_V
phagocytosis_N	phagocytotic_A
phalangeal_A	biphalangeal_A
phalangeal_A	paraphalangeal_A
phalangeal_A	triphalangeal_A
phallic_A	antiphallic_A
phallic_A	dolichophallic_A
phallic_A	macrophallic_A
phallic_A	megalophallic_A
phallic_A	nonphallic_A
phallic_A	phallically_D
phallic_A	phallicism_N
phallic_A	phallicist_N
phallic_A	phallicity_N
phallic_A	phallicize_V
phallic_A	phallicness_N
phane_N	crownophane_N
phane_N	cryptophane_N
phane_N	cyclophane_N
phane_N	heptaphane_N
phane_N	heterophane_N
pharmaceutic_A	pharmaceutics_N
pharyngeal_A	basipharyngeal_A
pharyngeal_A	buccopharyngeal_A
pharyngeal_A	chondropharyngeal_A
pharyngeal_A	craniopharyngeal_A
pharyngeal_A	cricopharyngeal_A
pharyngeal_A	cytopharyngeal_A
pharyngeal_A	epiglottopharyngeal_A
pharyngeal_A	epipharyngeal_A
pharyngeal_A	extrapharyngeal_A
pharyngeal_A	glossopharyngeal_A
pharyngeal_A	hypopharyngeal_A
pharyngeal_A	intrapharyngeal_A
pharyngeal_A	laryngopharyngeal_A
pharyngeal_A	mesopharyngeal_A
pharyngeal_A	nasopharyngeal_A
pharyngeal_A	nonpharyngeal_A
pharyngeal_A	oculopharyngeal_A
pharyngeal_A	oropharyngeal_A
pharyngeal_A	parapharyngeal_A
pharyngeal_A	peripharyngeal_A
pharyngeal_A	pharyngealize_V
pharyngeal_A	postpharyngeal_A
pharyngeal_A	prepharyngeal_A
pharyngeal_A	retropharyngeal_A
pharyngeal_A	stylopharyngeal_A
pharyngeal_A	subpharyngeal_A
pharyngeal_A	suprapharyngeal_X
pharyngeal_A	thyropharyngeal_A
pharyngeal_A	velopharyngeal_A
pharyngoscopy_N	nasopharyngoscopy_N
pharyngoscopy_N	oropharyngoscopy_N
pharynx_N	actinopharynx_N
pharynx_N	buccopharynx_N
pharynx_N	cytopharynx_N
pharynx_N	epipharynx_N
pharynx_N	glossopharynx_N
pharynx_N	hypopharynx_N
pharynx_N	laryngopharynx_N
pharynx_N	nasopharynx_N
pharynx_N	oropharynx_N
pharynx_N	pharyngeal_A
pharynx_N	pharyngectomy_X
pharynx_N	pharyngitis_N
pharynx_N	pharyngological_A
pharynx_N	pharyngologist_N
pharynx_N	pharyngology_N
pharynx_N	pharyngoscope_N
pharynx_N	pharyngotomy_N
pharynx_N	retropharynx_N
pharynx_N	velopharynx_N
phase_N	phaseless_A
phasmidic_A	hemiphasmidic_A
phenanthrene_N	acephenanthrene_N
phenanthrene_N	aminophenanthrene_N
phenanthrene_N	diazaphenanthrene_N
phenanthrene_N	dihydrophenanthrene_N
phenanthrene_N	diphenanthrene_N
phenanthrene_N	phenanthrol_N
phenazine_N	acetophenazine_N
phenazine_N	endophenazine_N
phenazine_N	marinophenazine_N
phenazine_N	riminophenazine_N
phenotype_N	ecophenotype_N
phenotype_N	endophenotype_N
phenotype_N	immunophenotype_N
phenotype_N	neurophenotype_N
phenotype_N	phenotypic_A
phenotype_N	phenotypical_A
phenotype_N	subphenotype_N
phenotypic_A	ecophenotypic_A
phenotypic_A	immunophenotypic_A
phenotypic_A	phenotypical_A
phenotypic_A	phenotypically_D
phenotypic_A	polyphenotypic_A
phenylalaninemia_N	hyperphenylalaninemia_N
phialide_N	monophialide_N
phialide_N	phialidic_A
phialide_N	polyphialide_X
philology_N	philologer_N
philology_N	philological_A
philology_N	philologically_D
philology_N	philologist_N
philosophical_A	antiphilosophical_A
philosophical_A	aphilosophical_A
philosophical_A	cyberphilosophical_A
philosophical_A	ecophilosophical_A
philosophical_A	ethnophilosophical_A
philosophical_A	extraphilosophical_A
philosophical_A	geophilosophical_A
philosophical_A	historicophilosophical_A
philosophical_A	historiophilosophical_A
philosophical_A	metaphilosophical_A
philosophical_A	neurophilosophical_A
philosophical_A	nonphilosophical_A
philosophical_A	philosophically_D
philosophical_A	philosophicalness_N
philosophical_A	postphilosophical_A
philosophical_A	pseudophilosophical_A
philosophical_A	psychophilosophical_A
philosophical_A	religiophilosophical_A
philosophical_A	unphilosophical_A
philosophy_N	antiphilosophy_N
philosophy_N	astrophilosophy_N
philosophy_N	biophilosophy_N
philosophy_N	counterphilosophy_N
philosophy_N	cyberphilosophy_N
philosophy_N	ecophilosophy_N
philosophy_N	ethnophilosophy_N
philosophy_N	geophilosophy_N
philosophy_N	metaphilosophy_N
philosophy_N	neurophilosophy_N
philosophy_N	nonphilosophy_N
philosophy_N	philosophize_V
philosophy_N	philosophylike_A
philosophy_N	physiophilosophy_N
philosophy_N	pseudophilosophy_N
philosophy_N	psychophilosophy_N
philosophy_N	religiophilosophy_N
philosophy_N	sociophilosophy_N
philosophy_N	theophilosophy_N
philosophy_N	xenophilosophy_N
phlebitis_N	endophlebitis_N
phlebitis_N	metrophlebitis_N
phlebitis_N	phlebitic_A
phlebitis_N	thrombophlebitis_N
phocomelia_N	tetraphocomelia_N
phonology_N	phonologic_A
phonology_N	phonological_A
phonology_N	phonologically_D
phonology_N	phonologist_N
phonology_N	sociophonology_N
phoresis_N	electrophoresis_N
phoresis_N	thermophoresis_N
phosphate_N	aluminophosphate_N
phosphate_N	biphosphate_N
phosphate_N	bisphosphate_N
phosphate_N	chalcogenophosphate_N
phosphate_N	chlorophosphate_N
phosphate_N	diphosphate_N
phosphate_N	fluophosphate_N
phosphate_N	fluorophosphate_N
phosphate_N	galactosephosphate_N
phosphate_N	glycerolphosphate_N
phosphate_N	halophosphate_N
phosphate_N	hexakisphosphate_N
phosphate_N	hexametaphosphate_N
phosphate_N	hexaphosphate_N
phosphate_N	hydroxyphosphate_N
phosphate_N	hypophosphate_N
phosphate_N	isopropylphosphate_N
phosphate_N	metaphosphate_N
phosphate_N	monophosphate_N
phosphate_N	natrophosphate_N
phosphate_N	nonphosphate_N
phosphate_N	oligophosphate_N
phosphate_N	organophosphate_N
phosphate_N	organphosphate_X
phosphate_N	orthophosphate_N
phosphate_N	paraphosphate_N
phosphate_N	pentakisphosphate_N
phosphate_N	pentaphosphate_N
phosphate_N	phosphagen_N
phosphate_N	phosphataemia_X
phosphate_N	phosphatase_N
phosphate_N	phosphated_A
phosphate_N	phosphatemia_N
phosphate_N	phosphatic_A
phosphate_N	phosphatide_N
phosphate_N	phosphaturia_N
phosphate_N	phosphoribosylpyrophosphate_N
phosphate_N	polyphosphate_N
phosphate_N	pyrophosphate_N
phosphate_N	selenophosphate_N
phosphate_N	silicophosphate_X
phosphate_N	superphosphate_N
phosphate_N	tetrakisphosphate_N
phosphate_N	tetraphosphate_N
phosphate_N	thiophosphate_N
phosphate_N	triosephosphate_N
phosphate_N	triphenylphosphate_N
phosphate_N	triphosphate_N
phosphate_N	trisphosphate_N
phosphine_N	acylphosphine_N
phosphine_N	alkylphosphine_N
phosphine_N	allenylphosphine_N
phosphine_N	allylphosphine_N
phosphine_N	aminodiphosphine_N
phosphine_N	aminophosphine_N
phosphine_N	arylphosphine_N
phosphine_N	bisphosphine_N
phosphine_N	carbamoylphosphine_N
phosphine_N	cyclohexyldiphenylphosphine_X
phosphine_N	dichlorophenylphosphine_N
phosphine_N	dicyclohexylphenylphosphine_X
phosphine_N	diphosphine_N
phosphine_N	ferrocenylphosphine_N
phosphine_N	halophosphine_N
phosphine_N	iminophosphine_N
phosphine_N	organophosphine_N
phosphine_N	oxaphosphine_N
phosphine_N	phosphinic_A
phosphine_N	silylphosphine_N
phosphine_N	trialkylphosphine_N
phosphine_N	triarylphosphine_N
phosphine_N	tributylphosphine_N
phosphine_N	tricyclohexylphosphine_X
phosphine_N	trivinylphosphine_N
phosphine_N	vinylphosphine_N
phospholipid_N	antiphospholipid_A
phospholipid_N	glycerophospholipid_N
phospholipid_N	glycophospholipid_N
phospholipid_N	inositolphospholipid_N
phospholipid_N	lysophospholipid_N
phospholipid_N	phospholipidic_A
phospholipid_N	phospholipidome_N
phospholipid_N	phospholipidomics_N
phospholipid_N	phospholipidosis_N
phosphonate_N	bisphosphonate_N
phosphonate_N	fluorophosphonate_N
phosphorylation_N	biphosphorylation_N
photic_A	aphotic_A
photic_A	disphotic_A
photic_A	euphotic_A
photic_A	mesophotic_A
photic_A	nonphotic_A
photon_N	antiphoton_N
photon_N	notoph_N
photon_N	photonic_A
photon_N	photonics_N
photonic_A	astrophotonic_A
photonic_A	biophotonic_A
photonic_A	biphotonic_A
photonic_A	magnetophotonic_A
photonic_A	metallophotonic_A
photonic_A	monophotonic_A
photonic_A	multiphotonic_A
photonic_A	nanophotonic_A
photonic_A	neurophotonic_A
photonic_A	nonphotonic_A
photonic_A	photonically_D
phrenic_A	electrophrenic_A
phrenic_A	epiphrenic_A
phthalazine_N	chlorphthalazine_X
physical_A	antiphysical_A
physics_N	metametaphysics_N
physics_N	metaphysics_N
physics_N	pataphysics_N
physics_N	sociophysics_N
physiological_A	biophysiological_A
physiological_A	chronophysiological_A
physiological_A	cytophysiological_A
physiological_A	ecophysiological_A
physiological_A	electrophysiological_A
physiological_A	geophysiological_A
physiological_A	immunophysiological_A
physiological_A	microphysiological_A
physiological_A	morphophysiological_A
physiological_A	neurophysiological_A
physiological_A	nonphysiological_A
physiological_A	palaeophysiological_A
physiological_A	paleophysiological_A
physiological_A	pathophysiological_A
physiological_A	photophysiological_A
physiological_A	physiologically_D
physiological_A	psychophysiological_A
physiological_A	subphysiological_A
physiological_A	superphysiological_A
physiological_A	supraphysiological_A
physiological_A	thermophysiological_A
physiological_A	unphysiological_A
physiological_A	zoophysiological_A
physiologist_N	ecophysiologist_N
physiologist_N	electrophysiologist_N
physiologist_N	neurophysiologist_N
physiologist_N	zoophysiologist_N
physoclist_N	physoclistous_A
piacular_A	piacularly_D
picture_N	picturesque_A
pie_N	piehole_N
pie_N	pieing_V
pie_N	piemaker_N
pie_N	piet_N
pigmentation_N	acropigmentation_N
pigmentation_N	depigmentation_N
pigmentation_N	dermapigmentation_N
pigmentation_N	hyperpigmentation_N
pigmentation_N	hypopigmentation_N
pigmentation_N	micropigmentation_N
pigmentation_N	overpigmentation_N
pigmentation_N	pigmentational_A
pigmentation_N	repigmentation_N
pigmentation_N	underpigmentation_N
pike_N	garpike_N
pike_N	halfpike_N
pike_N	hornpike_N
pike_N	pikehead_N
pike_N	pikelike_A
pike_N	pikeman_N
pike_N	pikeminnow_N
pike_N	pikeperch_N
pike_N	pikestaff_N
pike_N	pikey_N
pilin_N	pseudopilin_N
pillow_N	pillowbeer_N
pillow_N	pillowbook_N
pillow_N	pillowcase_N
pillow_N	pillowing_V
pillow_N	pillowless_A
pillow_N	pillowlike_A
pillow_N	pillowslip_N
pillow_N	pillowtop_A
pillow_N	pillowy_A
pimp_N	pimpdom_N
pimp_N	pimphood_N
pimp_N	pimpness_N
pimp_N	pimpship_N
pinacol_N	pinacolate_N
pine_N	pineal_A
pine_N	pineapple_N
pine_N	pinecone_N
pink_N	pinkie_N
pink_N	pinkification_N
pink_N	pinko_N
pink_N	pinky_A
pinnate_A	bipinnate_A
pinnate_A	imparipinnate_A
pinnate_A	multipinnate_A
pinnate_A	paripinnate_A
pinnate_A	pluripinnate_X
pinnate_A	tripinnate_A
pinnate_A	tripinnated_X
pinosome_N	micropinosome_N
pipe_N	bagpipes_N
pipe_N	beampipe_N
pipe_N	blastpipe_N
pipe_N	blowpipe_N
pipe_N	cesspipe_N
pipe_N	crackpipe_N
pipe_N	crosspipe_N
pipe_N	downpipe_N
pipe_N	drainpipe_N
pipe_N	drivepipe_N
pipe_N	dronepipe_N
pipe_N	hashpipe_N
pipe_N	hornpipe_N
pipe_N	hosepipe_N
pipe_N	micropipe_N
pipe_N	monopipe_N
pipe_N	multipipe_A
pipe_N	noun_N
pipe_N	panpipe_N
pipe_N	pipage_N
pipe_N	pipeable_A
pipe_N	pipeborne_A
pipe_N	pipecase_N
pipe_N	pipeclay_N
pipe_N	pipefish_N
pipe_N	pipefitter_N
pipe_N	pipefitting_N
pipe_N	pipeful_N
pipe_N	pipejacking_N
pipe_N	pipelay_N
pipe_N	pipelayer_N
pipe_N	pipelaying_N
pipe_N	pipeless_A
pipe_N	pipelike_A
pipe_N	pipeline_N
pipe_N	pipeman_N
pipe_N	pipemouth_N
pipe_N	pipesmoke_N
pipe_N	pipesmoker_N
pipe_N	pipesmoking_N
pipe_N	pipestem_N
pipe_N	pipestone_N
pipe_N	pipetongs_N
pipe_N	pipevine_N
pipe_N	pipeweed_N
pipe_N	pipewood_N
pipe_N	pipework_N
pipe_N	pipeworker_N
pipe_N	pipewort_N
pipe_N	pipingqualifier_X
pipe_N	playpipe_N
pipe_N	postpipe_N
pipe_N	sandpipe_N
pipe_N	smokepipe_N
pipe_N	standpipe_N
pipe_N	steampipe_N
pipe_N	stovepipe_N
pipe_N	superpipe_N
pipe_N	tailpipe_N
pipe_N	voicepipe_N
pipe_N	waterpipe_N
pipe_N	windpipe_N
piperazine_N	aminoethylpiperazine_N
piperazine_N	dioxopiperazine_N
piperazine_N	diphenylmethylpiperazine_N
piperazine_N	methylenedioxybenzylpiperazine_N
piperazine_N	naphthylpiperazine_N
piperazine_N	oxopiperazine_N
piperazine_N	phenylpiperazine_N
piperazine_N	piperazinedione_N
piperazine_N	piperonylpiperazine_N
piperazine_N	pyridinylpiperazine_N
piperazine_N	pyrimidinylpiperazine_N
piperazine_N	trifluoromethylphenylpiperazine_N
pipit_N	antpipit_N
pistol_N	pistoleer_N
pit_N	ashpit_N
pit_N	cockpit_N
pixel_N	dixel_N
pixel_N	pixelated_A
pixel_N	pixelation_N
pixel_N	pixelization_N
pixel_N	pixellated_A
pixel_N	subpixel_N
pixel_N	texel_N
pixel_N	trixel_N
pixel_N	voxel_N
place_N	en_N
place_N	workplace_N
placental_A	aplacental_A
placental_A	cerebroplacental_A
placental_A	ectoplacental_A
placental_A	extraplacental_A
placental_A	fetoplacental_A
placental_A	implacental_A
placental_A	intraplacental_A
placental_A	maternoplacental_A
placental_A	nonplacental_A
placental_A	placentally_D
placental_A	preplacental_A
placental_A	retroplacental_A
placental_A	transplacental_A
placental_A	uteroplacental_A
plague_N	antiplague_A
plague_N	bioplague_N
plague_N	en_N
plague_N	nonplague_A
plague_N	plagueful_A
plague_N	plagueless_A
plague_N	plaguelike_A
plague_N	plaguesome_A
plague_N	plaguish_A
plague_N	plaguy_A
plague_N	superplague_N
planet_N	planemo_N
planet_N	planetar_X
planet_N	planetarium_N
planet_N	planetary_A
planet_N	planetesimal_N
planet_N	planetoid_N
planet_N	protoplanet_N
planetary_A	circumplanetary_A
planetary_A	extraplanetary_A
planetary_A	interplanetary_A
planetary_A	multiplanetary_A
planetary_A	nonplanetary_A
planetary_A	preplanetary_A
planetary_A	proplanetary_A
planetary_A	protoplanetary_A
planetary_A	subplanetary_A
planetary_A	transplanetary_A
planetary_A	triplanetary_A
planetesimal_N	protoplanetesimal_N
planidium_N	planidiform_A
plankton_N	aeroplankton_N
plankton_N	bacterioplankton_N
plankton_N	epiplankton_N
plankton_N	femtoplankton_N
plankton_N	holoplankton_N
plankton_N	jellyplankton_N
plankton_N	macroplankton_N
plankton_N	megaplankton_X
plankton_N	meroplankton_N
plankton_N	mesoplankton_X
plankton_N	microplankton_N
plankton_N	nanoplankton_N
plankton_N	phytoplankton_N
plankton_N	picoplankton_N
plankton_N	planktonic_A
plankton_N	pseudoplankton_X
plankton_N	zooplankton_N
plant_N	houseplant_N
plant_N	plantar_A
plant_N	planter_N
plant_N	plantlet_N
plant_N	plantly_A
plaque_N	antiplaque_A
plaque_N	immunoplaque_N
plaque_N	intraplaque_A
plaque_N	nonplaque_A
plaque_N	periplaque_A
plaque_N	plaqueless_A
plaque_N	plaquette_N
plaque_N	plaquing_N
plasmid_N	megaplasmid_N
plasmid_N	miniplasmid_N
plasmid_N	plasmidal_A
plasmid_N	plasmidial_A
plasmid_N	plasmidic_A
plasmid_N	plasmidless_A
plasmin_N	plasminemia_N
plasmogamy_N	plasmogamic_A
plasticity_N	hyperplasticity_N
plasticity_N	metaplasticity_N
plasticity_N	microplasticity_N
plasticity_N	nonplasticity_N
plasticity_N	pseudoplasticity_N
plasticity_N	superplasticity_N
plasticity_N	viscoplasticity_N
plastron_N	entoplastron_N
plastron_N	epiplastron_N
plastron_N	hyoplastron_N
plastron_N	hypoplastron_N
plastron_N	plastronal_A
plastron_N	xiphiplastron_N
platelet_N	antiplatelet_A
platelet_N	interplatelet_A
platelet_N	intraplatelet_A
platelet_N	nanoplatelet_N
platelet_N	nonplatelet_A
platelet_N	plateletpheresis_N
platelet_N	proplatelet_N
platform_N	deplatform_V
platform_N	platformer_N
platform_N	platforming_N
platonic_A	platonically_D
platonic_A	queerplatonic_A
player_N	playerhood_N
pleasant_A	pleasantly_D
pleasant_A	pleasantness_N
pleasant_A	pleasantry_N
pleural_A	bronchopleural_A
pleural_A	cerebropleural_A
pleural_A	coxopleural_A
pleural_A	epipleural_A
pleural_A	extrapleural_A
pleural_A	interpleural_A
pleural_A	intrapleural_A
pleural_A	subpleural_A
pleural_A	transpleural_A
pleural_A	zygopleural_A
pleuron_N	mesopleuron_N
pleuron_N	metapleuron_N
pleuron_N	pleuronic_A
pleuron_N	propleuron_N
pleuron_N	pteropleuron_X
plot_N	plotless_A
plot_N	subplot_N
pneumonia_N	bronchopneumonia_N
pneumonia_N	peripneumonia_N
pneumonia_N	pleuropneumonia_N
pneumonia_N	pneumoniac_A
pneumonia_N	pneumonialike_A
pneumonia_N	typhopneumonia_N
point_N	pointy_A
pointillism_N	pointillist_A
poisonous_A	autopoisonous_A
poisonous_A	nonpoisonous_A
poisonous_A	poisonously_D
poisonous_A	poisonousness_N
poisonous_A	unpoisonous_A
poke_V	toepoke_V
polarization_N	bipolarization_N
polarization_N	depolarization_N
polarization_N	eigenpolarization_N
polarization_N	hyperpolarization_N
polarization_N	prepolarization_N
polarization_N	repolarization_N
pole_N	flagpole_N
pole_N	maypole_N
pole_N	poleaxe_N
pole_N	tentpole_N
police_N	policeman_N
police_N	policewoman_N
policy_N	policied_V
policy_N	policymaker_N
pollution_N	antipollution_N
pollution_N	electropollution_N
pollution_N	nonpollution_N
pollution_N	overpollution_N
pollution_N	photopollution_N
pollution_N	pollutionist_N
pollution_N	pollutionless_A
poly_N	polyless_A
poly_N	polypile_V
polygamy_N	polygamic_A
polygamy_N	polygamical_A
polygamy_N	polygamist_N
polygamy_N	polygamize_V
polygamy_N	polygamous_A
polymerase_N	depolymerase_N
polymeric_A	biopolymeric_A
polymeric_A	copolymeric_A
polymeric_A	exopolymeric_A
polymeric_A	heteropolymeric_A
